EventType,TrafficMultiplier,ABTestGroup,SaleAmountEUR,BranchID
BlackFriday,4.1,Control,2163.870060518975,BR-012
BlackFriday,3.6,Control,1435.0429822353353,BR-004
Normal,1.0,Variation1,670.4960007810888,BR-002
Valentine,3.1,Variation1,1693.1332585489965,BR-008
Valentine,4.1,Control,1018.6395015867244,BR-016
Christmas,4.0,Variation2,890.8343144198112,BR-002
BlackFriday,4.2,Variation1,452.74373228793985,BR-006
BlackFriday,4.5,Control,1567.3710929110118,BR-008
Normal,1.0,Variation1,940.8760607207635,BR-003
Normal,1.0,Control,1076.7190181183125,BR-010
Normal,1.0,Control,1206.5725234870993,BR-004
Normal,1.0,Variation2,-1209.4926331329011,BR-004
Normal,1.0,Variation1,192.53240303949173,BR-017
Valentine,4.1,Control,850.8494621435965,BR-015
Normal,1.0,Control,1156.6663901132463,BR-015
Normal,1.0,Variation1,611.8732066473538,BR-012
Christmas,3.7,Control,535.5845569653042,BR-003
Christmas,4.7,Control,1534.0565296762759,BR-004
BlackFriday,4.8,Variation1,433.73414073491415,BR-001
Normal,1.0,Control,1325.6398396538914,BR-007
Christmas,1.2,Control,1182.2974018070577,BR-015
Normal,1.0,Control,1535.3908672306459,BR-005
Christmas,1.1,Variation1,-2025.991604174227,BR-012
Christmas,3.6,Variation1,1130.0449839871198,BR-014
Valentine,4.1,Control,872.3791267357341,BR-013
Christmas,2.1,Control,1375.3561255650036,BR-003
Normal,1.0,Control,-2311.876928652392,BR-004
Christmas,1.9,Variation2,993.1761990794195,BR-002
BlackFriday,1.5,Variation2,898.0907317458893,BR-003
Valentine,4.9,Variation2,1337.476340379772,BR-013
BlackFriday,2.5,Variation1,1448.0822393195572,BR-010
Valentine,4.5,Control,294.0101108789117,BR-008
BlackFriday,4.3,Variation2,1375.0725546646697,BR-006
Normal,1.0,Control,992.9135958828251,BR-006
BlackFriday,4.2,Control,1706.824789744347,BR-013
Christmas,2.6,Control,2263.157169674785,BR-014
Christmas,1.3,Control,1376.3897397362273,BR-010
Christmas,4.5,Variation1,768.25001641866,BR-014
Normal,1.0,Variation1,1089.9622022704773,BR-010
BlackFriday,2.1,Variation2,928.722155619234,BR-008
Valentine,3.3,Control,744.8237920157726,BR-004
BlackFriday,4.7,Control,2666.677928985383,BR-006
Normal,1.0,Control,354.21114339282457,BR-001
Valentine,3.1,Variation2,398.85715615638725,BR-001
Valentine,2.5,Variation2,655.6585832490414,BR-014
Valentine,1.4,Variation1,666.1499603259167,BR-002
BlackFriday,4.9,Control,1423.837129150212,BR-014
BlackFriday,2.8,Control,1927.807665187928,BR-014
Valentine,3.2,Control,1554.1627293327135,BR-010
BlackFriday,3.2,Control,1475.3629576152566,BR-002
Normal,1.0,Control,688.6035252833266,BR-009
Christmas,1.3,Variation1,1175.185359183218,BR-001
Christmas,4.0,Control,1673.1140876339787,BR-004
Valentine,1.5,Control,-1084.7574286226463,BR-009
Normal,1.0,Variation1,344.74145213649706,BR-014
Valentine,4.2,Control,1277.9306627521394,BR-003
Valentine,3.0,Control,776.7864799221707,BR-006
Normal,1.0,Variation1,1397.7910154288334,BR-009
BlackFriday,2.8,Variation2,-848.6966288548863,BR-013
BlackFriday,4.1,Variation2,2158.413009408106,BR-012
BlackFriday,1.2,Control,1627.0983012318966,BR-017
BlackFriday,4.5,Variation2,880.4622461881827,BR-015
Valentine,1.9,Variation1,1605.5387226665648,BR-005
Normal,1.0,Control,928.1371504618584,BR-003
Valentine,1.6,Variation2,2090.074987087377,BR-016
Christmas,1.9,Control,1228.5580902847462,BR-009
Valentine,2.2,Control,1448.0131329380886,BR-006
Valentine,3.5,Control,1501.0721381683948,BR-012
Normal,1.0,Control,600.0701971446975,BR-011
Christmas,2.1,Variation2,1220.439483077553,BR-004
Normal,1.0,Control,1211.4029153550453,BR-016
BlackFriday,3.5,Control,435.2079104332908,BR-008
Valentine,2.5,Control,1001.5461929106451,BR-005
BlackFriday,1.1,Control,-2022.7506597215536,BR-015
Valentine,4.7,Control,2113.6743374075104,BR-016
Valentine,2.9,Control,1191.3966470922546,BR-016
BlackFriday,2.0,Control,365.1825382163195,BR-014
Valentine,3.7,Control,1123.7824580019767,BR-014
Christmas,3.3,Control,1066.920628557902,BR-010
Valentine,3.6,Control,1329.6083733246141,BR-004
Valentine,2.7,Control,1486.6281244432819,BR-014
Christmas,2.9,Variation1,2237.819753954158,BR-004
BlackFriday,1.5,Control,327.4005745881994,BR-017
Valentine,2.3,Control,614.3684107373664,BR-015
BlackFriday,4.7,Control,2222.5936146068498,BR-005
Christmas,1.3,Control,678.3075470643391,BR-008
Normal,1.0,Variation1,1452.704209641262,BR-012
BlackFriday,3.9,Variation1,1632.3773788355325,BR-004
Valentine,1.1,Control,520.8998361090045,BR-003
Valentine,1.2,Control,1235.0196768880874,BR-007
Christmas,4.8,Variation1,2415.253987178789,BR-007
Normal,1.0,Control,1013.1554188185847,BR-016
BlackFriday,3.2,Variation2,1485.9517003828873,BR-005
BlackFriday,2.7,Control,1437.4406668066242,BR-003
Normal,1.0,Variation2,-1016.9908550284674,BR-009
Valentine,1.6,Control,905.9264243253882,BR-008
BlackFriday,3.3,Control,2117.4406117707117,BR-004
Christmas,4.6,Control,1606.8599052322209,BR-017
Valentine,3.7,Control,1408.1946386241368,BR-011
BlackFriday,4.5,Control,1437.4363851017174,BR-009
Christmas,4.9,Control,1075.9179859014955,BR-004
Valentine,3.5,Control,1701.9626817258588,BR-013
BlackFriday,3.5,Variation1,1702.5282364872987,BR-014
Normal,1.0,Variation2,1071.2927213002029,BR-012
Normal,1.0,Control,368.70271476083997,BR-014
Christmas,3.2,Control,1345.8107093512867,BR-003
Normal,1.0,Control,1198.4394066753205,BR-013
Normal,1.0,Control,2630.7517111328057,BR-005
BlackFriday,4.5,Control,1944.954421335094,BR-016
Normal,1.0,Variation2,1976.7733807593845,BR-002
Valentine,3.8,Variation2,1732.4249077309921,BR-008
Normal,1.0,Control,914.9604253743996,BR-014
Normal,1.0,Variation2,1897.1609796231344,BR-009
Christmas,4.3,Control,90.79516931069185,BR-003
BlackFriday,2.9,Control,1135.773514204394,BR-014
Valentine,1.6,Variation2,1442.167751464503,BR-005
Normal,1.0,Variation1,325.4893107160587,BR-008
Normal,1.0,Variation1,668.4781118448282,BR-016
Valentine,2.2,Control,-23.043751343327607,BR-013
Normal,1.0,Variation2,564.6431286503301,BR-011
BlackFriday,3.2,Variation2,1038.1631900888865,BR-005
Valentine,1.5,Variation2,383.554479969143,BR-010
Valentine,1.6,Control,1779.272129792646,BR-009
Valentine,1.1,Control,1300.241716547932,BR-009
Normal,1.0,Control,784.2374660171982,BR-015
Valentine,2.5,Control,1727.3145288308704,BR-008
Christmas,1.8,Variation2,833.5671540943864,BR-007
BlackFriday,3.2,Control,772.3206508060994,BR-004
Valentine,3.0,Variation1,2040.5259546567067,BR-010
Christmas,2.8,Control,2048.4048923423543,BR-015
BlackFriday,3.7,Variation2,1273.435123827708,BR-007
Normal,1.0,Variation2,972.9537929298804,BR-001
BlackFriday,1.2,Control,394.04196948617,BR-016
Valentine,3.4,Variation1,2255.9234530585577,BR-003
Normal,1.0,Control,1485.8044625889859,BR-003
BlackFriday,3.9,Control,1537.3039544572698,BR-016
Valentine,1.6,Control,2196.5841834382295,BR-016
Valentine,1.4,Control,783.5539040330377,BR-012
BlackFriday,5.0,Control,2446.361911662311,BR-009
BlackFriday,4.3,Variation2,143.64121843363228,BR-004
Christmas,2.3,Control,543.9880459619731,BR-017
Christmas,2.2,Control,1730.8367945593811,BR-007
BlackFriday,4.4,Control,-1454.8439185866991,BR-014
Normal,1.0,Control,899.8336180477247,BR-001
Christmas,1.6,Control,832.6966327262553,BR-016
Normal,1.0,Variation2,1194.2807724347922,BR-015
Normal,1.0,Control,1535.8054998029506,BR-012
Valentine,4.7,Variation2,803.1656707410042,BR-002
Normal,1.0,Variation1,1033.339030798731,BR-011
Normal,1.0,Variation1,1130.122740575643,BR-010
Normal,1.0,Control,1529.5256202898045,BR-008
BlackFriday,1.9,Control,772.2968439440721,BR-016
Normal,1.0,Control,1208.0241046674284,BR-004
Valentine,3.1,Control,699.0907378363585,BR-006
Valentine,2.3,Control,1473.8415787483864,BR-014
Normal,1.0,Control,-1458.5476118209588,BR-015
Valentine,2.0,Variation1,955.5456000302307,BR-001
Christmas,2.9,Control,1439.8431926717722,BR-007
Normal,1.0,Control,926.2265663956979,BR-015
BlackFriday,1.1,Variation1,518.420769148475,BR-008
BlackFriday,4.3,Variation1,1882.4801786069336,BR-005
Christmas,3.6,Variation2,1110.3226740381745,BR-001
BlackFriday,2.4,Control,1223.9829845582371,BR-008
BlackFriday,2.3,Control,1350.8967049336397,BR-014
BlackFriday,1.7,Control,642.8515926255808,BR-014
Normal,1.0,Control,1925.1519472777372,BR-007
Valentine,3.1,Variation2,2265.2279457192435,BR-008
Valentine,1.6,Control,1272.2051077946053,BR-004
Christmas,5.0,Control,114.02899969965368,BR-017
Christmas,3.3,Variation1,1248.2196759815401,BR-012
Valentine,3.5,Variation2,2106.9044369527464,BR-007
Valentine,3.5,Control,-1271.3991260607618,BR-015
Normal,1.0,Control,1393.632789407934,BR-005
Valentine,1.5,Control,1555.1509984305656,BR-016
BlackFriday,3.6,Control,168.01334944615215,BR-015
Normal,1.0,Control,1233.434088502194,BR-014
Normal,1.0,Variation2,331.01436421723673,BR-007
Valentine,1.2,Variation2,532.7826001027362,BR-005
Normal,1.0,Variation1,1780.1603095613684,BR-007
Normal,1.0,Variation1,810.5500590611568,BR-004
Normal,1.0,Control,1641.3317532939868,BR-006
Valentine,2.0,Control,187.82357194300585,BR-006
BlackFriday,2.9,Control,1166.8563731223326,BR-003
Valentine,3.2,Variation1,321.3225274352275,BR-017
BlackFriday,2.4,Control,959.0975353982329,BR-014
Valentine,2.3,Control,1528.2433639141318,BR-006
BlackFriday,3.2,Control,1642.5044206152272,BR-014
Christmas,4.1,Variation1,2411.25749322647,BR-009
Valentine,4.2,Control,1853.150606628528,BR-006
Valentine,2.7,Variation2,1575.5774347362685,BR-014
BlackFriday,4.8,Control,1365.5640216202703,BR-003
BlackFriday,1.5,Control,2181.740870903889,BR-005
Christmas,3.9,Control,75.38847902642591,BR-011
Christmas,1.2,Control,567.1635454126567,BR-002
BlackFriday,4.6,Variation1,2248.267691516662,BR-005
Valentine,4.9,Control,722.2343988378807,BR-007
BlackFriday,1.2,Control,1321.618992800243,BR-012
Normal,1.0,Variation1,1396.2443956553964,BR-008
Christmas,4.9,Control,1759.5312515574647,BR-017
Christmas,1.8,Control,1140.2225072218434,BR-008
Valentine,3.3,Control,807.9704543260709,BR-008
Valentine,4.0,Variation2,1767.862087831473,BR-009
Normal,1.0,Variation1,880.9329612619842,BR-010
Christmas,4.2,Control,1146.866406962502,BR-013
Normal,1.0,Variation2,806.5029258833345,BR-006
Christmas,1.9,Control,1031.4391753914376,BR-015
Christmas,1.9,Control,394.7923881886154,BR-010
Christmas,3.3,Variation1,1681.6936750264101,BR-008
Valentine,4.0,Control,1293.1018987549048,BR-002
Normal,1.0,Control,1388.7874892920327,BR-006
Normal,1.0,Control,1176.7008996959446,BR-007
Normal,1.0,Variation1,1555.121259853274,BR-005
BlackFriday,4.0,Control,2231.2623431855964,BR-002
Valentine,4.7,Variation2,3140.201088193701,BR-017
Valentine,3.3,Variation2,1625.247703876773,BR-002
Normal,1.0,Control,1269.3161290336866,BR-007
Valentine,3.4,Control,1241.0665913603832,BR-009
Normal,1.0,Control,1792.9477897572026,BR-015
Normal,1.0,Control,777.3265361098378,BR-002
BlackFriday,1.7,Control,1568.93099578155,BR-016
Valentine,2.5,Variation1,1506.1722088441193,BR-006
Normal,1.0,Control,796.6328942664628,BR-017
Christmas,1.2,Variation2,785.6263030493767,BR-015
Christmas,2.6,Control,1131.9676378692286,BR-015
Christmas,5.0,Variation1,2061.5980884514247,BR-003
BlackFriday,1.5,Control,982.3814006766374,BR-015
BlackFriday,4.3,Variation2,-1573.502301159573,BR-004
Christmas,4.4,Variation2,874.1196501836847,BR-009
BlackFriday,2.6,Control,1276.474544602563,BR-003
Normal,1.0,Variation1,1299.9728401625478,BR-013
Normal,1.0,Variation1,1432.2525187657354,BR-010
Christmas,1.9,Control,-639.0471030307324,BR-006
Christmas,1.7,Variation2,1174.2691755490964,BR-016
Normal,1.0,Control,515.1900969717285,BR-013
Christmas,1.7,Control,976.9633204394676,BR-012
Valentine,4.8,Variation1,63.58109446886884,BR-008
Normal,1.0,Variation2,1445.6734181205898,BR-010
Valentine,2.1,Control,1567.6967302452497,BR-007
Normal,1.0,Control,2340.526407644639,BR-013
BlackFriday,3.4,Control,25.31008326429088,BR-001
BlackFriday,1.2,Control,1151.6622735868245,BR-016
Valentine,1.2,Control,-1717.6228171433495,BR-011
Christmas,3.0,Control,938.4907313220547,BR-017
Valentine,2.0,Control,557.6192034604566,BR-009
Normal,1.0,Variation2,819.8577320882024,BR-008
Normal,1.0,Control,131.70313732448588,BR-001
Christmas,3.2,Control,529.1679075599071,BR-008
Valentine,1.9,Control,1116.5290582929867,BR-004
Normal,1.0,Control,661.1065911738257,BR-013
BlackFriday,1.2,Control,1889.1858797981,BR-012
Christmas,4.9,Variation2,1423.386817059249,BR-013
Normal,1.0,Control,1352.401707409483,BR-003
Valentine,2.8,Variation2,1879.226663817703,BR-006
Valentine,3.8,Variation2,313.21801401525306,BR-011
Valentine,3.4,Variation2,1479.4773040357243,BR-003
BlackFriday,4.0,Variation2,2743.8001455265075,BR-008
Valentine,4.8,Variation1,1756.017658669307,BR-006
Christmas,1.1,Control,1128.287339175597,BR-005
Christmas,1.8,Control,1064.313751104285,BR-013
Normal,1.0,Control,888.545085702975,BR-006
BlackFriday,4.7,Control,339.9925033748086,BR-017
BlackFriday,4.1,Control,1448.2180336698855,BR-013
Christmas,4.3,Control,704.5368988294174,BR-007
Valentine,3.6,Control,1659.1144679977158,BR-007
Valentine,1.4,Control,1751.3646574154898,BR-011
Normal,1.0,Control,-798.3047606091471,BR-006
Christmas,4.7,Variation2,2071.3067366930777,BR-013
Valentine,1.9,Variation1,1652.7736186785114,BR-013
BlackFriday,1.7,Variation1,1099.647272271265,BR-004
BlackFriday,1.3,Variation2,1339.6771231148023,BR-012
BlackFriday,2.4,Control,381.48918801130424,BR-006
Christmas,2.0,Control,-733.1018806752521,BR-017
Christmas,3.7,Variation1,833.1584519527962,BR-009
Valentine,1.4,Control,2530.272427928392,BR-014
Valentine,3.3,Variation2,1048.058203528776,BR-012
BlackFriday,2.8,Variation1,1811.6421039339027,BR-014
Valentine,3.7,Control,2720.1538450115495,BR-005
Normal,1.0,Control,1194.9020154639209,BR-007
Normal,1.0,Control,918.4172516511003,BR-004
Valentine,1.6,Control,1367.8621469919149,BR-004
BlackFriday,3.5,Variation2,382.9685107827272,BR-006
Normal,1.0,Variation2,1407.8930160585724,BR-003
Christmas,3.5,Control,1562.468039364543,BR-002
Christmas,1.4,Control,1919.1745005365483,BR-010
Christmas,1.0,Control,768.1062669693343,BR-015
BlackFriday,3.7,Control,1316.788615429861,BR-007
Normal,1.0,Variation2,-716.0400143789115,BR-002
Valentine,3.7,Control,2662.0326372355535,BR-003
BlackFriday,4.7,Control,1545.4654418026278,BR-004
Normal,1.0,Variation1,1135.3127023505945,BR-003
Valentine,2.6,Control,1802.5561075614394,BR-007
Normal,1.0,Variation1,812.8525668788002,BR-011
Normal,1.0,Variation2,1399.3840578958434,BR-014
Christmas,2.3,Variation1,2008.5889059504134,BR-008
Christmas,1.0,Control,393.4021547751583,BR-009
Christmas,1.5,Control,803.3121497808302,BR-006
Christmas,2.8,Control,1064.894462767261,BR-005
Normal,1.0,Control,984.4863535009812,BR-012
Valentine,2.1,Control,1125.072372029204,BR-010
Christmas,4.1,Variation1,1790.6268770383879,BR-001
Normal,1.0,Variation2,1169.8499456269537,BR-011
Valentine,3.0,Control,1117.1167600853785,BR-014
Christmas,3.9,Variation2,3039.969800668232,BR-005
BlackFriday,4.4,Control,1251.5520399594056,BR-009
BlackFriday,3.4,Control,2458.8420221043575,BR-014
BlackFriday,1.5,Control,1023.9539702228014,BR-014
Normal,1.0,Variation1,580.7308911286297,BR-001
BlackFriday,2.8,Variation2,2132.683567963732,BR-001
BlackFriday,4.9,Control,1389.256937448788,BR-013
Normal,1.0,Control,1574.6291771424637,BR-008
Christmas,4.3,Control,1814.4591739103457,BR-006
BlackFriday,2.2,Variation2,431.99394014691404,BR-004
BlackFriday,2.9,Control,2297.3481243387378,BR-013
Normal,1.0,Control,960.489081280583,BR-011
BlackFriday,1.4,Control,1404.7308755238807,BR-010
Christmas,3.1,Control,2494.758493382625,BR-002
BlackFriday,2.8,Control,-595.1732887506178,BR-014
BlackFriday,4.3,Variation2,774.3631451374678,BR-006
Christmas,1.3,Variation1,482.5379306585785,BR-004
Valentine,4.5,Control,801.4142446303555,BR-016
Normal,1.0,Variation1,184.3226764259685,BR-015
Valentine,1.5,Control,885.5812041101127,BR-009
Normal,1.0,Control,1332.4309945795903,BR-014
Christmas,3.1,Control,917.64550287471,BR-001
Christmas,1.2,Variation2,542.3005691801286,BR-012
Normal,1.0,Control,648.9530463665027,BR-010
BlackFriday,2.9,Control,1643.8676077378636,BR-009
Christmas,4.4,Variation2,2278.472725418676,BR-017
Valentine,4.9,Variation1,2245.1587771264735,BR-009
BlackFriday,4.8,Variation2,892.7728172739413,BR-006
Valentine,3.1,Control,1052.564417586625,BR-010
Christmas,4.2,Control,888.953198517637,BR-004
Valentine,4.6,Control,1985.4626849462425,BR-017
Christmas,3.4,Control,731.1860734145854,BR-017
Christmas,4.0,Variation2,-1319.081533794546,BR-002
Christmas,4.0,Variation1,1177.5701176059224,BR-008
BlackFriday,4.5,Variation2,1659.9135233451361,BR-015
Valentine,4.5,Control,1405.1469070303194,BR-012
Normal,1.0,Variation1,1049.2525375022035,BR-014
Valentine,4.9,Control,1207.4613372238045,BR-002
Christmas,2.0,Control,1220.935180132068,BR-007
Christmas,4.7,Control,1018.7783228394014,BR-015
Valentine,2.5,Control,1172.4118991388623,BR-008
Christmas,3.7,Control,1474.9974739443794,BR-006
BlackFriday,3.5,Variation1,933.2873473963182,BR-017
Christmas,4.1,Variation1,1428.0426868209668,BR-004
Normal,1.0,Control,992.4546915725057,BR-012
Normal,1.0,Control,1469.3787680350983,BR-013
Normal,1.0,Control,1002.5236326564315,BR-013
Christmas,1.2,Control,-1284.836511523942,BR-009
BlackFriday,4.1,Variation2,2170.8138868391684,BR-014
BlackFriday,2.3,Control,1096.3740305633216,BR-015
BlackFriday,4.4,Variation2,-2149.1778110955474,BR-011
Christmas,4.3,Variation1,1498.8830654692786,BR-003
Christmas,3.8,Control,1126.6301072963251,BR-014
Valentine,4.5,Control,1535.0095627370522,BR-009
Christmas,1.7,Variation2,1724.4698584219361,BR-011
Normal,1.0,Control,1901.3811195904393,BR-004
Normal,1.0,Control,1564.7595162975545,BR-009
Normal,1.0,Variation2,1530.178089234616,BR-001
Christmas,4.3,Variation2,2058.880354124374,BR-013
Valentine,1.4,Variation2,1353.640164096894,BR-002
Christmas,1.2,Variation2,1672.429975955897,BR-003
Normal,1.0,Variation1,1627.3063790278632,BR-015
Valentine,3.0,Variation1,1694.4811667613733,BR-017
Normal,1.0,Control,983.7459103593083,BR-011
BlackFriday,3.9,Variation2,408.80373225479605,BR-017
Christmas,4.3,Control,1218.1463125104221,BR-005
Normal,1.0,Variation1,2099.9417422658707,BR-004
Valentine,2.8,Control,2007.0257424423385,BR-015
Normal,1.0,Control,-361.92498283373135,BR-005
Valentine,5.0,Variation2,765.9961510565319,BR-015
Normal,1.0,Control,2110.7106766703373,BR-016
BlackFriday,3.7,Control,1289.524598048262,BR-011
Valentine,1.5,Control,-682.1510874944058,BR-005
Normal,1.0,Control,717.835327004934,BR-005
Christmas,1.2,Variation2,275.39040035036237,BR-007
Valentine,1.9,Control,1981.2151550038473,BR-010
Normal,1.0,Variation1,590.6552749443892,BR-016
Christmas,4.4,Variation2,2014.6473207764914,BR-009
Christmas,4.1,Control,2045.17848502967,BR-006
BlackFriday,2.5,Variation1,849.9604921602526,BR-001
BlackFriday,3.5,Control,2395.2879729546235,BR-001
Valentine,3.2,Control,1875.1788836944806,BR-017
Valentine,2.5,Control,-1448.4058691581752,BR-008
Valentine,4.7,Variation1,1603.2473693067013,BR-009
BlackFriday,3.1,Control,1437.3849831751932,BR-001
Christmas,4.8,Variation2,1823.493409479344,BR-017
BlackFriday,4.1,Control,2423.4993403434005,BR-016
Normal,1.0,Control,930.9161190149719,BR-002
Valentine,1.4,Variation2,2219.647774880727,BR-013
Valentine,2.9,Control,1569.621344108894,BR-005
Normal,1.0,Control,1124.4294286218824,BR-004
Normal,1.0,Variation1,948.0764352540422,BR-015
Valentine,2.8,Variation1,711.4974676396396,BR-016
Normal,1.0,Control,284.971034542914,BR-001
Normal,1.0,Control,1244.322210756152,BR-006
BlackFriday,2.7,Control,662.9268630642038,BR-005
Christmas,4.2,Control,-220.4921402994225,BR-002
Christmas,3.4,Control,2381.541729088486,BR-008
Christmas,1.2,Variation2,197.06851519201112,BR-016
BlackFriday,4.0,Variation1,342.71888508969784,BR-007
Normal,1.0,Variation1,1405.5164000715433,BR-002
Christmas,3.4,Control,1489.531634848086,BR-008
